date,vegetable,price_per_kg,temperature_c,rainfall_mm,humidity_percent,festival,transport_strike,supply_quantity_ton,demand_index,season,day_of_week
2024-11-03,Brinjal,42.01,29.35,0.56,69.23,No,No,10.02,50.1,Winter,Sunday
2024-11-03,Onion,52.66,23.48,0.49,54.5,No,No,11.77,84.48,Winter,Sunday
2024-11-03,Carrot,62.92,23.34,4.32,65.97,No,No,5.34,88.27,Winter,Sunday
2024-11-03,Beans,43.18,26.03,0.31,74.93,No,No,13.06,51.59,Winter,Sunday
2024-11-03,Cabbage,40.24,28.82,0.47,74.62,No,No,9.07,72.96,Winter,Sunday
2024-11-03,Cauliflower,48.64,28.13,4.19,82.87,No,No,8.77,73.91,Winter,Sunday
2024-11-03,Potato,45.45,20.51,3.5,75.41,No,No,5.62,66.93,Winter,Sunday
2024-11-03,Chilli,59.08,28.14,4.47,69.27,No,No,13.9,74.05,Winter,Sunday
2024-11-03,Pumpkin,39.65,27.49,2.34,73.97,No,No,8.27,77.18,Winter,Sunday
2024-11-03,Radish,31.01,28.87,3.43,58.4,No,No,15.14,43.06,Winter,Sunday
2024-11-03,Spinach,24.35,23.21,4.48,51.48,No,No,19.13,43.71,Winter,Sunday
2024-11-03,Coriander,33.65,20.24,4.69,83.44,No,No,6.99,62.71,Winter,Sunday
2024-11-04,Tomato,41.51,25.86,4.89,59.87,No,No,7.61,64.16,Winter,Monday
2024-11-04,Brinjal,48.7,22.06,4.78,79.5,No,No,8.29,77.5,Winter,Monday
2024-11-04,Onion,42.13,29.32,3.15,71.74,No,No,19.53,59.0,Winter,Monday
2024-11-04,Carrot,45.96,21.0,3.96,86.87,No,No,17.35,45.55,Winter,Monday
2024-11-04,Beans,39.94,23.29,4.7,57.48,No,No,14.91,41.88,Winter,Monday
2024-11-04,Cabbage,41.04,23.91,2.13,73.74,No,No,12.72,89.7,Winter,Monday
2024-11-04,Cauliflower,46.57,26.11,2.15,83.9,No,No,15.12,85.75,Winter,Monday
2024-11-04,Potato,33.01,25.36,1.6,89.44,No,No,17.88,47.63,Winter,Monday
2024-11-04,Chilli,64.63,25.64,1.7,75.7,No,No,5.92,73.85,Winter,Monday
2024-11-04,Pumpkin,29.88,29.61,0.36,75.45,No,No,13.29,45.9,Winter,Monday
2024-11-04,Radish,31.86,22.15,2.08,58.0,No,No,19.74,63.38,Winter,Monday
2024-11-04,Spinach,29.67,25.03,3.26,62.13,No,No,10.5,40.1,Winter,Monday
2024-11-04,Coriander,33.23,23.43,4.9,79.15,No,No,8.86,67.17,Winter,Monday
2024-11-05,Tomato,33.46,22.67,1.99,79.46,No,No,12.58,41.35,Winter,Tuesday
2024-11-05,Brinjal,39.3,20.08,0.37,80.74,No,No,12.77,46.19,Winter,Tuesday
2024-11-05,Onion,45.26,27.54,1.22,88.68,No,No,17.61,67.92,Winter,Tuesday
2024-11-05,Carrot,51.32,28.02,4.33,54.01,No,No,19.68,80.49,Winter,Tuesday
2024-11-05,Beans,42.45,20.37,3.52,69.91,No,No,11.35,41.95,Winter,Tuesday
2024-11-05,Cabbage,39.05,25.55,2.9,81.2,No,No,6.22,57.0,Winter,Tuesday
2024-11-05,Cauliflower,40.55,24.28,2.99,70.25,No,No,19.68,71.64,Winter,Tuesday
2024-11-05,Potato,37.93,25.7,2.2,64.43,No,No,11.53,50.0,Winter,Tuesday
2024-11-05,Chilli,56.95,23.11,0.68,77.68,No,No,14.51,65.55,Winter,Tuesday
2024-11-05,Pumpkin,39.45,23.62,4.56,66.32,No,No,13.18,93.4,Winter,Tuesday
2024-11-05,Radish,47.61,20.08,4.59,64.47,No,No,7.16,98.13,Winter,Tuesday
2024-11-05,Spinach,38.23,21.42,4.2,66.59,No,No,15.12,99.05,Winter,Tuesday
2024-11-05,Coriander,31.43,26.35,3.4,51.68,No,No,12.88,72.22,Winter,Tuesday
2024-11-06,Tomato,44.51,29.21,2.85,65.52,No,No,10.99,91.0,Winter,Wednesday
2024-11-06,Brinjal,41.14,24.58,1.11,52.08,No,No,14.52,61.54,Winter,Wednesday
2024-11-06,Onion,47.62,23.41,3.81,65.01,No,No,6.61,41.22,Winter,Wednesday
2024-11-06,Carrot,50.27,25.01,1.43,83.29,No,No,11.71,47.34,Winter,Wednesday
2024-11-06,Beans,41.23,24.13,2.57,84.99,No,No,17.26,56.54,Winter,Wednesday
2024-11-06,Cabbage,38.0,23.14,2.5,66.4,No,No,19.02,96.59,Winter,Wednesday
2024-11-06,Cauliflower,52.39,20.22,4.43,74.24,No,No,6.13,83.41,Winter,Wednesday
2024-11-06,Potato,34.59,25.94,4.55,55.35,No,No,14.67,44.29,Winter,Wednesday
2024-11-06,Chilli,68.91,20.5,0.47,59.34,No,No,6.63,97.77,Winter,Wednesday
2024-11-06,Pumpkin,33.75,21.86,0.15,76.27,No,No,17.03,78.37,Winter,Wednesday
2024-11-06,Radish,38.55,23.7,4.9,56.21,No,No,16.14,84.22,Winter,Wednesday
2024-11-06,Spinach,40.04,26.32,2.38,88.96,No,No,6.8,79.01,Winter,Wednesday
2024-11-06,Coriander,35.15,28.24,1.49,65.31,No,No,10.73,83.32,Winter,Wednesday
2024-11-07,Tomato,32.18,21.65,0.52,63.95,No,No,18.42,55.35,Winter,Thursday
2024-11-07,Brinjal,41.5,24.71,1.15,89.11,No,No,15.99,68.47,Winter,Thursday
2024-11-07,Onion,48.07,27.49,4.77,83.62,No,No,14.12,69.77,Winter,Thursday
2024-11-07,Carrot,55.62,24.34,2.45,72.74,No,No,11.13,72.04,Winter,Thursday
2024-11-07,Beans,47.23,27.33,0.75,54.12,No,No,15.04,78.79,Winter,Thursday
2024-11-07,Cabbage,38.28,28.74,3.16,81.43,No,No,15.93,87.15,Winter,Thursday
2024-11-07,Cauliflower,42.88,21.91,3.93,73.8,No,No,8.82,45.28,Winter,Thursday
2024-11-07,Potato,37.84,23.67,0.07,61.03,No,No,13.07,54.93,Winter,Thursday
2024-11-07,Chilli,56.73,23.22,4.89,83.65,No,No,12.13,56.09,Winter,Thursday
2024-11-07,Pumpkin,31.77,29.53,4.75,68.77,No,No,10.22,44.62,Winter,Thursday
2024-11-07,Radish,40.86,24.98,0.25,81.34,No,No,5.02,56.88,Winter,Thursday
2024-11-07,Spinach,33.92,22.03,0.01,57.88,No,No,12.67,68.96,Winter,Thursday
2024-11-07,Coriander,28.64,20.51,3.29,83.92,No,No,15.41,67.15,Winter,Thursday
2024-11-08,Tomato,39.82,24.58,4.16,74.34,No,No,16.84,88.02,Winter,Friday
2024-11-08,Brinjal,36.67,29.29,0.51,81.98,No,No,17.02,47.9,Winter,Friday
2024-11-08,Onion,46.91,23.7,4.62,77.61,No,No,19.35,82.25,Winter,Friday
2024-11-08,Carrot,58.47,21.72,2.53,51.85,No,No,5.83,67.78,Winter,Friday
2024-11-08,Beans,57.36,23.3,1.83,83.36,No,No,5.51,96.1,Winter,Friday
2024-11-08,Cabbage,30.59,27.39,4.76,78.03,No,No,14.04,42.11,Winter,Friday
2024-11-08,Cauliflower,44.59,24.22,0.12,50.08,No,No,19.14,89.93,Winter,Friday
2024-11-08,Potato,46.66,20.26,1.93,76.79,No,No,13.06,99.03,Winter,Friday
2024-11-08,Chilli,61.92,24.32,3.2,74.64,No,No,16.84,98.52,Winter,Friday
2024-11-08,Pumpkin,28.76,26.13,2.56,83.1,No,No,15.11,46.68,Winter,Friday
2024-11-08,Radish,31.58,20.87,3.16,84.69,No,No,15.92,48.63,Winter,Friday
2024-11-08,Spinach,32.99,26.86,3.6,81.88,No,No,7.2,45.14,Winter,Friday
2024-11-08,Coriander,36.0,25.61,2.18,67.95,No,No,12.67,94.36,Winter,Friday
2024-11-09,Tomato,41.19,27.24,3.99,63.01,No,No,16.85,94.92,Winter,Saturday
2024-11-09,Brinjal,39.71,28.38,0.82,84.72,No,No,15.84,58.97,Winter,Saturday
2024-11-09,Onion,55.94,24.55,0.55,87.7,No,No,5.38,78.55,Winter,Saturday
2024-11-09,Carrot,58.52,29.96,2.22,62.04,No,No,14.4,98.01,Winter,Saturday
2024-11-09,Beans,42.75,26.11,3.97,75.23,No,No,11.87,45.28,Winter,Saturday
2024-11-09,Cabbage,36.52,23.06,2.91,55.36,No,No,11.68,63.46,Winter,Saturday
2024-11-09,Cauliflower,52.77,23.35,1.03,77.89,No,No,8.18,92.48,Winter,Saturday
2024-11-09,Potato,37.21,22.14,1.18,86.65,No,No,14.83,57.96,Winter,Saturday
2024-11-09,Chilli,54.75,25.36,0.95,56.04,No,No,16.66,62.08,Winter,Saturday
2024-11-09,Pumpkin,31.24,27.39,0.06,53.89,No,No,14.4,56.6,Winter,Saturday
2024-11-09,Radish,38.85,23.84,4.19,60.73,No,No,9.68,63.13,Winter,Saturday
2024-11-09,Spinach,33.49,20.44,1.2,65.51,No,No,15.08,75.22,Winter,Saturday
2024-11-09,Coriander,32.82,20.04,0.37,53.94,No,No,6.47,56.76,Winter,Saturday
2024-11-10,Tomato,36.27,22.44,3.4,65.04,No,No,13.76,59.53,Winter,Sunday
2024-11-10,Brinjal,44.62,25.78,4.33,57.59,No,No,11.22,67.36,Winter,Sunday
2024-11-10,Onion,43.02,20.85,2.7,50.36,No,No,18.65,60.38,Winter,Sunday
2024-11-10,Carrot,60.71,27.09,2.78,81.74,No,No,11.66,99.38,Winter,Sunday
2024-11-10,Beans,52.21,26.59,0.16,67.27,No,No,7.02,75.61,Winter,Sunday
2024-11-10,Cabbage,36.87,29.58,2.16,88.04,No,No,5.52,43.68,Winter,Sunday
2024-11-10,Cauliflower,40.89,25.34,1.5,70.75,No,No,10.45,41.03,Winter,Sunday
2024-11-10,Potato,37.88,21.42,0.23,82.71,No,No,19.42,77.37,Winter,Sunday
2024-11-10,Chilli,62.22,23.07,0.58,75.5,No,No,11.53,81.43,Winter,Sunday
2024-11-10,Pumpkin,32.41,25.83,4.53,77.44,No,No,16.88,71.13,Winter,Sunday
2024-11-10,Radish,43.76,21.22,4.45,64.1,No,No,8.11,82.17,Winter,Sunday
2024-11-10,Spinach,32.35,28.3,4.73,83.59,No,No,11.28,56.21,Winter,Sunday
2024-11-10,Coriander,24.54,20.44,0.16,73.88,No,No,18.31,56.78,Winter,Sunday
2024-11-11,Tomato,41.2,24.75,2.41,66.52,No,No,13.31,82.57,Winter,Monday
2024-11-11,Brinjal,47.36,21.59,2.46,51.71,No,No,16.05,97.95,Winter,Monday
2024-11-11,Onion,53.79,25.82,2.22,50.97,No,No,6.49,71.67,Winter,Monday
2024-11-11,Carrot,48.92,23.95,0.31,73.71,No,No,19.57,68.11,Winter,Monday
2024-11-11,Beans,46.85,26.33,0.98,73.67,No,No,5.89,44.86,Winter,Monday
2024-11-11,Cabbage,32.92,23.07,2.54,89.04,No,No,17.64,66.33,Winter,Monday
2024-11-11,Cauliflower,42.36,25.27,1.01,89.65,No,No,9.76,45.94,Winter,Monday
2024-11-11,Potato,38.62,27.12,0.07,69.55,No,No,15.31,66.68,Winter,Monday
2024-11-11,Chilli,58.04,25.36,0.39,52.98,No,No,9.82,54.56,Winter,Monday
2024-11-11,Pumpkin,37.86,21.97,2.17,68.0,No,No,16.35,96.53,Winter,Monday
2024-11-11,Radish,45.58,23.54,4.04,53.78,No,No,5.08,80.67,Winter,Monday
2024-11-11,Spinach,43.89,24.24,4.4,67.51,No,No,5.76,94.62,Winter,Monday
2024-11-11,Coriander,39.59,22.8,3.66,89.59,No,No,6.83,91.86,Winter,Monday
2024-11-12,Tomato,47.44,20.59,2.78,89.67,Yes,No,9.45,75.29,Winter,Tuesday
2024-11-12,Brinjal,53.71,22.83,0.17,58.71,Yes,No,8.2,77.26,Winter,Tuesday
2024-11-12,Onion,52.09,28.5,0.92,55.46,Yes,No,16.39,72.84,Winter,Tuesday
2024-11-12,Carrot,58.48,23.75,4.86,68.77,Yes,No,18.41,86.81,Winter,Tuesday
2024-11-12,Beans,55.2,23.11,0.57,89.82,Yes,No,14.65,92.29,Winter,Tuesday
2024-11-12,Cabbage,39.49,23.6,1.03,82.24,Yes,No,10.26,48.34,Winter,Tuesday
2024-11-12,Cauliflower,49.49,26.54,0.46,85.77,Yes,No,11.9,64.08,Winter,Tuesday
2024-11-12,Potato,41.95,26.47,3.73,86.23,Yes,No,17.58,66.27,Winter,Tuesday
2024-11-12,Chilli,68.99,29.8,3.76,61.73,Yes,No,10.06,85.18,Winter,Tuesday
2024-11-12,Pumpkin,32.18,23.01,4.7,85.67,Yes,No,17.58,47.42,Winter,Tuesday
2024-11-12,Radish,38.56,21.61,4.75,61.67,Yes,No,14.58,53.82,Winter,Tuesday
2024-11-12,Spinach,43.51,28.13,1.18,69.43,Yes,No,12.22,90.3,Winter,Tuesday
2024-11-12,Coriander,45.23,22.39,0.84,55.89,Yes,No,7.8,98.46,Winter,Tuesday
2024-11-13,Tomato,41.66,24.76,2.12,86.46,No,No,14.95,90.61,Winter,Wednesday
2024-11-13,Brinjal,49.75,22.28,1.11,55.38,No,No,7.54,80.12,Winter,Wednesday
2024-11-13,Onion,50.53,27.34,3.92,57.23,No,No,7.49,58.87,Winter,Wednesday
2024-11-13,Carrot,48.03,21.53,0.09,79.81,No,No,13.44,42.17,Winter,Wednesday
2024-11-13,Beans,44.82,23.51,2.6,50.63,No,No,14.1,63.46,Winter,Wednesday
2024-11-13,Cabbage,39.88,20.99,0.26,75.38,No,No,12.83,84.3,Winter,Wednesday
2024-11-13,Cauliflower,38.65,23.39,0.45,88.94,No,No,17.07,53.0,Winter,Wednesday
2024-11-13,Potato,47.46,20.92,2.46,70.66,No,No,7.07,82.03,Winter,Wednesday
2024-11-13,Chilli,61.77,27.58,2.62,77.13,No,No,16.28,95.82,Winter,Wednesday
2024-11-13,Pumpkin,33.74,29.03,1.24,83.21,No,No,13.55,66.12,Winter,Wednesday
2024-11-13,Radish,40.84,20.87,0.12,59.5,No,No,7.02,63.78,Winter,Wednesday
2024-11-13,Spinach,33.64,20.02,2.1,54.4,No,No,19.75,92.32,Winter,Wednesday
2024-11-13,Coriander,33.96,20.73,2.12,77.28,No,No,16.13,96.25,Winter,Wednesday
2024-11-14,Tomato,35.14,29.44,4.87,60.86,No,No,12.19,48.39,Winter,Thursday
2024-11-14,Brinjal,37.78,27.53,2.86,85.18,No,No,18.23,57.68,Winter,Thursday
2024-11-14,Onion,48.05,22.62,4.74,66.66,No,No,7.49,46.46,Winter,Thursday
2024-11-14,Carrot,61.78,22.27,4.66,60.2,No,No,6.13,85.36,Winter,Thursday
2024-11-14,Beans,48.74,21.41,2.48,67.72,No,No,12.7,78.15,Winter,Thursday
2024-11-14,Cabbage,37.66,24.22,4.91,54.38,No,No,14.14,77.81,Winter,Thursday
2024-11-14,Cauliflower,44.71,25.46,2.6,55.4,No,No,6.15,45.09,Winter,Thursday
2024-11-14,Potato,43.34,24.39,1.59,89.32,No,No,15.31,90.28,Winter,Thursday
2024-11-14,Chilli,68.12,21.59,2.33,51.78,No,No,5.37,89.42,Winter,Thursday
2024-11-14,Pumpkin,40.68,21.03,4.71,54.63,No,No,11.99,95.38,Winter,Thursday
2024-11-14,Radish,41.96,28.4,2.84,51.72,No,No,7.29,70.31,Winter,Thursday
2024-11-14,Spinach,25.15,21.9,1.04,64.02,No,No,19.98,50.7,Winter,Thursday
2024-11-14,Coriander,25.97,22.75,1.95,78.81,No,No,16.93,59.12,Winter,Thursday
2024-11-15,Tomato,46.23,29.23,3.04,50.98,No,No,8.32,90.25,Winter,Friday
2024-11-15,Brinjal,39.8,28.73,0.67,65.42,No,No,16.4,61.38,Winter,Friday
2024-11-15,Onion,50.23,24.65,4.3,55.64,No,No,9.56,64.6,Winter,Friday
2024-11-15,Carrot,52.14,24.17,1.52,63.82,No,No,18.41,80.12,Winter,Friday
2024-11-15,Beans,42.71,20.31,1.19,74.81,No,No,10.68,40.94,Winter,Friday
2024-11-15,Cabbage,32.64,24.35,0.17,68.09,No,No,11.92,44.94,Winter,Friday
2024-11-15,Cauliflower,52.81,21.1,0.43,60.99,No,No,5.92,84.75,Winter,Friday
2024-11-15,Potato,35.15,29.97,0.01,74.25,No,No,18.12,59.16,Winter,Friday
2024-11-15,Chilli,54.71,23.1,0.02,81.03,No,No,16.64,61.8,Winter,Friday
2024-11-15,Pumpkin,36.0,26.4,3.85,82.95,No,No,19.43,98.02,Winter,Friday
2024-11-15,Radish,38.09,29.87,1.48,51.09,No,No,15.81,80.76,Winter,Friday
2024-11-15,Spinach,36.13,26.77,0.12,59.25,No,No,14.17,85.27,Winter,Friday
2024-11-15,Coriander,30.51,28.87,4.42,87.66,No,No,19.11,89.44,Winter,Friday
2024-11-16,Tomato,40.2,22.07,4.2,67.33,No,No,12.31,74.06,Winter,Saturday
2024-11-16,Brinjal,45.64,22.67,2.59,72.65,No,No,13.25,79.58,Winter,Saturday
2024-11-16,Onion,54.6,20.34,4.32,73.32,No,No,13.22,99.29,Winter,Saturday
2024-11-16,Carrot,56.67,22.08,3.31,77.24,No,No,12.97,83.75,Winter,Saturday
2024-11-16,Beans,47.69,26.44,1.17,62.59,No,No,18.04,91.57,Winter,Saturday
2024-11-16,Cabbage,41.79,24.01,0.94,85.95,No,No,6.9,73.08,Winter,Saturday
2024-11-16,Cauliflower,47.5,26.38,4.51,84.54,No,No,11.19,76.68,Winter,Saturday
2024-11-16,Potato,43.67,27.78,4.77,78.64,No,No,16.65,96.63,Winter,Saturday
2024-11-16,Chilli,50.2,23.59,2.66,77.82,No,No,17.43,42.02,Winter,Saturday
2024-11-16,Pumpkin,27.84,29.46,1.15,60.54,No,No,19.85,58.65,Winter,Saturday
2024-11-16,Radish,35.99,23.68,3.12,72.76,No,No,11.98,56.88,Winter,Saturday
2024-11-16,Spinach,27.98,29.33,2.45,78.13,No,No,15.84,50.34,Winter,Saturday
2024-11-16,Coriander,32.16,21.46,0.0,71.72,No,No,8.27,59.74,Winter,Saturday
2024-11-17,Tomato,31.37,22.0,2.5,56.61,No,No,16.8,45.63,Winter,Sunday
2024-11-17,Brinjal,46.88,23.88,4.63,88.99,No,No,14.7,90.83,Winter,Sunday
2024-11-17,Onion,49.46,29.48,3.48,70.36,No,No,12.87,72.34,Winter,Sunday
2024-11-17,Carrot,50.03,22.09,3.27,79.6,No,No,15.3,58.72,Winter,Sunday
2024-11-17,Beans,38.08,21.42,4.11,65.11,No,No,19.38,48.23,Winter,Sunday
2024-11-17,Cabbage,29.26,29.09,1.65,89.01,No,No,15.59,40.88,Winter,Sunday
2024-11-17,Cauliflower,48.48,24.11,2.41,82.43,No,No,10.46,79.02,Winter,Sunday
2024-11-17,Potato,46.07,29.11,2.93,61.76,No,No,6.28,72.34,Winter,Sunday
2024-11-17,Chilli,63.22,21.04,1.45,80.51,No,No,9.36,78.85,Winter,Sunday
2024-11-17,Pumpkin,34.7,21.11,2.16,83.81,No,No,6.96,47.84,Winter,Sunday
2024-11-17,Radish,30.59,25.84,4.44,87.92,No,No,18.1,51.32,Winter,Sunday
2024-11-17,Spinach,33.11,22.4,2.29,69.61,No,No,6.71,44.06,Winter,Sunday
2024-11-17,Coriander,35.37,23.02,1.44,61.14,No,No,9.82,81.22,Winter,Sunday
2024-11-18,Tomato,34.95,27.03,3.43,61.65,No,No,19.97,74.63,Winter,Monday
2024-11-18,Brinjal,44.7,23.95,1.17,81.11,No,No,15.15,81.5,Winter,Monday
2024-11-18,Onion,51.15,22.08,0.2,83.91,No,No,8.47,65.4,Winter,Monday
2024-11-18,Carrot,58.81,24.35,0.46,83.87,No,No,13.05,94.74,Winter,Monday
2024-11-18,Beans,49.39,23.76,3.68,70.44,No,No,11.28,76.42,Winter,Monday
2024-11-18,Cabbage,43.71,26.55,3.87,76.86,No,No,7.63,85.24,Winter,Monday
2024-11-18,Cauliflower,46.03,23.57,4.96,77.13,No,No,7.67,56.99,Winter,Monday
2024-11-18,Potato,34.8,29.65,2.63,69.07,No,No,13.26,40.39,Winter,Monday
2024-11-18,Chilli,59.33,27.56,2.47,66.33,No,No,14.22,76.42,Winter,Monday
2024-11-18,Pumpkin,39.31,21.67,3.28,83.24,No,No,8.49,76.26,Winter,Monday
2024-11-18,Radish,33.81,25.6,0.35,64.72,No,No,19.86,73.54,Winter,Monday
2024-11-18,Spinach,34.42,23.65,1.6,83.66,No,No,17.45,88.19,Winter,Monday
2024-11-18,Coriander,20.95,21.31,3.72,73.48,No,No,19.73,43.8,Winter,Monday
2024-11-19,Tomato,36.46,22.79,3.19,66.77,No,No,10.86,50.29,Winter,Tuesday
2024-11-19,Brinjal,45.22,26.59,3.42,51.77,No,No,19.43,99.08,Winter,Tuesday
2024-11-19,Onion,56.32,24.46,3.06,83.27,No,No,10.0,96.62,Winter,Tuesday
2024-11-19,Carrot,62.19,27.7,0.15,54.18,No,No,9.32,98.55,Winter,Tuesday
2024-11-19,Beans,43.56,27.45,4.12,50.3,No,No,18.75,73.45,Winter,Tuesday
2024-11-19,Cabbage,41.58,22.76,3.7,71.84,No,No,10.77,85.61,Winter,Tuesday
2024-11-19,Cauliflower,48.46,27.14,4.87,56.67,No,No,9.06,74.0,Winter,Tuesday
2024-11-19,Potato,47.18,21.08,0.6,68.28,No,No,5.22,74.19,Winter,Tuesday
2024-11-19,Chilli,61.59,24.77,1.47,81.45,No,No,14.06,87.15,Winter,Tuesday
2024-11-19,Pumpkin,38.07,27.09,3.6,56.64,No,No,5.54,59.73,Winter,Tuesday
2024-11-19,Radish,33.96,24.6,1.8,68.65,No,No,11.6,45.42,Winter,Tuesday
2024-11-19,Spinach,38.05,21.02,0.8,58.09,No,No,11.78,86.49,Winter,Tuesday
2024-11-19,Coriander,34.92,28.89,2.45,59.51,No,No,8.25,73.45,Winter,Tuesday
2024-11-20,Tomato,39.15,25.53,1.81,87.05,No,No,9.34,58.44,Winter,Wednesday
2024-11-20,Brinjal,37.56,24.3,3.37,57.4,No,No,17.2,52.99,Winter,Wednesday
2024-11-20,Onion,51.5,25.52,2.92,62.21,No,No,8.99,68.98,Winter,Wednesday
2024-11-20,Carrot,61.5,27.65,2.46,64.2,No,No,10.57,99.47,Winter,Wednesday
2024-11-20,Beans,48.25,26.59,2.82,77.98,No,No,9.25,63.61,Winter,Wednesday
2024-11-20,Cabbage,27.6,29.74,4.36,65.79,No,No,18.27,41.93,Winter,Wednesday
2024-11-20,Cauliflower,51.82,29.52,3.98,68.24,No,No,9.75,93.22,Winter,Wednesday
2024-11-20,Potato,43.93,27.22,3.06,73.6,No,No,16.41,97.08,Winter,Wednesday
2024-11-20,Chilli,60.57,25.74,0.59,57.17,No,No,16.61,90.98,Winter,Wednesday
2024-11-20,Pumpkin,35.91,21.35,2.35,75.98,No,No,14.46,80.15,Winter,Wednesday
2024-11-20,Radish,44.44,21.78,4.11,89.32,No,No,8.82,88.09,Winter,Wednesday
2024-11-20,Spinach,32.09,23.71,3.74,59.46,No,No,8.56,45.41,Winter,Wednesday
2024-11-20,Coriander,31.15,27.34,4.77,61.29,No,No,12.53,69.6,Winter,Wednesday
2024-11-21,Tomato,39.89,23.81,3.79,64.24,No,No,18.35,93.68,Winter,Thursday
2024-11-21,Brinjal,36.37,27.11,4.91,79.43,No,No,19.03,53.46,Winter,Thursday
2024-11-21,Onion,41.99,24.66,3.25,78.96,No,No,19.76,59.13,Winter,Thursday
2024-11-21,Carrot,56.24,28.77,3.39,70.38,No,No,7.89,63.84,Winter,Thursday
2024-11-21,Beans,52.05,27.03,3.85,82.76,No,No,11.37,90.05,Winter,Thursday
2024-11-21,Cabbage,43.67,24.13,1.11,60.09,No,No,10.26,94.27,Winter,Thursday
2024-11-21,Cauliflower,41.13,26.67,1.42,75.86,No,No,10.89,43.76,Winter,Thursday
2024-11-21,Potato,41.27,26.86,0.1,80.71,No,No,15.74,81.43,Winter,Thursday
2024-11-21,Chilli,66.91,26.93,4.74,82.33,No,No,6.55,87.5,Winter,Thursday
2024-11-21,Pumpkin,33.53,29.04,1.94,53.73,No,No,11.82,59.04,Winter,Thursday
2024-11-21,Radish,40.58,20.27,0.85,82.88,No,No,5.94,58.68,Winter,Thursday
2024-11-21,Spinach,31.94,22.44,4.08,53.03,No,No,13.23,61.01,Winter,Thursday
2024-11-21,Coriander,36.27,24.18,0.94,68.98,No,No,7.66,78.17,Winter,Thursday
2024-11-22,Tomato,30.57,21.72,4.64,61.57,No,No,19.67,51.72,Winter,Friday
2024-11-22,Brinjal,37.13,26.47,2.25,75.89,No,No,18.2,54.35,Winter,Friday
2024-11-22,Onion,49.58,29.58,3.19,60.2,No,No,19.7,96.86,Winter,Friday
2024-11-22,Carrot,55.47,27.86,4.3,75.99,No,No,8.44,61.9,Winter,Friday
2024-11-22,Beans,44.0,20.27,3.54,72.29,No,No,17.36,70.78,Winter,Friday
2024-11-22,Cabbage,35.48,29.93,5.0,51.37,No,No,7.58,43.94,Winter,Friday
2024-11-22,Cauliflower,47.79,22.06,3.87,79.27,No,No,6.75,62.58,Winter,Friday
2024-11-22,Potato,39.22,29.52,1.56,86.13,No,No,8.82,46.95,Winter,Friday
2024-11-22,Chilli,59.81,20.94,3.21,81.22,No,No,19.46,97.17,Winter,Friday
2024-11-22,Pumpkin,37.25,25.76,0.72,60.58,No,No,11.83,77.67,Winter,Friday
2024-11-22,Radish,37.47,28.58,2.8,59.65,No,No,7.27,47.77,Winter,Friday
2024-11-22,Spinach,34.27,28.42,0.25,79.12,No,No,11.05,65.02,Winter,Friday
2024-11-22,Coriander,41.51,23.44,4.1,82.36,No,No,6.08,98.83,Winter,Friday
2024-11-23,Tomato,38.54,22.99,1.24,55.8,No,No,15.11,75.57,Winter,Saturday
2024-11-23,Brinjal,44.04,25.47,3.48,52.3,No,No,10.3,61.23,Winter,Saturday
2024-11-23,Onion,43.01,27.7,4.8,80.33,No,No,19.91,64.72,Winter,Saturday
2024-11-23,Carrot,58.42,27.1,3.04,53.99,No,No,14.16,96.66,Winter,Saturday
2024-11-23,Beans,43.53,27.21,0.59,68.97,No,No,15.7,62.6,Winter,Saturday
2024-11-23,Cabbage,40.85,21.57,1.38,68.16,No,No,7.34,69.93,Winter,Saturday
2024-11-23,Cauliflower,47.37,20.47,3.71,67.6,No,No,7.24,62.18,Winter,Saturday
2024-11-23,Potato,42.9,23.48,4.05,82.38,No,No,13.88,83.06,Winter,Saturday
2024-11-23,Chilli,54.22,24.48,4.4,71.04,No,No,14.18,50.73,Winter,Saturday
2024-11-23,Pumpkin,36.61,29.35,3.09,67.25,No,No,15.83,88.47,Winter,Saturday
2024-11-23,Radish,48.18,20.51,3.03,72.06,No,No,5.76,96.07,Winter,Saturday
2024-11-23,Spinach,34.32,25.25,1.11,66.99,No,No,18.96,92.94,Winter,Saturday
2024-11-23,Coriander,35.04,24.07,0.98,60.74,No,No,11.04,83.85,Winter,Saturday
2024-11-24,Tomato,43.57,28.65,3.82,61.96,No,No,5.26,66.28,Winter,Sunday
2024-11-24,Brinjal,36.84,27.46,1.09,56.55,No,No,16.68,47.57,Winter,Sunday
2024-11-24,Onion,43.74,29.5,0.1,74.16,No,No,12.89,43.8,Winter,Sunday
2024-11-24,Carrot,63.66,23.55,3.51,77.56,No,No,6.0,94.29,Winter,Sunday
2024-11-24,Beans,46.48,21.67,2.36,59.49,No,No,19.17,89.51,Winter,Sunday
2024-11-24,Cabbage,43.65,29.57,3.8,51.85,No,No,6.69,81.65,Winter,Sunday
2024-11-24,Cauliflower,43.76,25.12,1.05,59.82,No,No,14.31,68.88,Winter,Sunday
2024-11-24,Potato,40.28,21.1,3.55,88.1,No,No,13.32,68.02,Winter,Sunday
2024-11-24,Chilli,64.59,20.52,4.15,67.61,No,No,12.96,98.31,Winter,Sunday
2024-11-24,Pumpkin,35.39,24.21,0.17,69.88,No,No,12.35,70.16,Winter,Sunday
